% Model,
% Version,COMSOL 5.4.0.225
% Date,"Sep 13 2020, 15:30"
% Dimension,2
% Nodes,213
% Expressions,1
% Description,温度
% Length unit,cm
% X,Y,T (K)
0,10,302.64661851999085
2.8333986644526297,10,303.3925273538411
432.5517003263111,10,298.15021372245474
435.50000000000006,10,298.15018149657885
3.857837256441371,10,303.86057282226585
6.226446267329095,10,305.0869365491918
3.2219068455713007,10,303.43831981011124
9.076196663935894,10,308.6587460865113
9.709657427402705,10,309.3230677828129
9.964874409561844,10,309.72018148274117
14.137503096349446,10,319.38770918117234
14.22991279937809,10,319.6624064154924
18.618991611407587,10,338.38784592555294
18.71125091109824,10,338.8928537853052
22.943835002760665,10,366.3680919378817
23.025162435146793,10,367.00559028544563
27.24984848249145,10,397.58719268395674
27.323095449841816,10,398.12983553746983
31.562041173960324,10,422.87079970107794
31.632191289583073,10,423.20039036205566
35.89119750839597,10,438.47067187704533
35.963280737775975,10,438.64188050685044
40.23876092291982,10,446.7271790135689
40.318646968910855,10,446.8218028343165
44.600359770222816,10,450.9226341620997
44.69697373692742,10,450.9797361307402
48.96087642362892,10,453.02800918481506
49.09397912184855,10,453.06718564142227
53.26213560103321,10,454.07192652957895
53.43311245692861,10,454.0969750633613
56.9858979488359,10,454.55409392178336
57.186800975266635,10,454.56782120830053
60.220412300061724,10,454.8124696041916
63.14109036946676,10,454.92160612048446
63.475814019518374,10,454.93517455979304
66.92239738809127,10,455.02444963776276
67.16622291978288,10,455.0287577401298
71.26975497393074,10,455.0869108566306
71.43378835784853,10,455.08835053572153
75.6761447747564,10,455.1185488901773
75.79882353775174,10,455.11908739280466
80.07292647910744,10,455.1342876183316
80.1859338843242,10,455.1345353370456
84.44844136472877,10,455.14212214401624
84.58329809170476,10,455.1422698575449
88.72863796992524,10,455.14598648858805
88.93373888519821,10,455.14609836970436
92.48623901346792,10,455.14779278892854
92.74093331786992,10,455.14785713653026
95.74962663943889,10,455.1487558836177
98.66895223541283,10,455.14915896071705
99.04427766040664,10,455.149215386537
102.42894271832648,10,455.1495393311992
102.7755418023362,10,455.14956219711587
106.74189089537008,10,455.1497713329562
106.94439325050683,10,455.14977810114385
111.15806080406485,10,455.1498956636322
111.29387953625034,10,455.14989812407947
115.56589294612026,10,455.1499670376803
115.68127954171408,10,455.14996839290467
119.9474776751418,10,455.15002156447724
120.08147728799416,10,455.1500230748597
124.23339377981868,10,455.15008539959666
124.43573420649385,10,455.1500887236075
127.986883467085,10,455.15017153194253
128.24091649399207,10,455.15018041712926
131.24962791676944,10,455.1502772662464
134.16891969014281,10,455.15047503789646
134.54427927347396,10,455.1504968587153
137.9289427184183,10,455.1508606007599
138.27554180275666,10,455.15090307135944
142.24189089505907,10,455.15169967825733
142.44439325028827,10,455.15174912933963
146.6580608025257,10,455.15341169688986
146.79387953459928,10,455.1534776587791
151.06589294416165,10,455.156844155482
151.1812795394734,10,455.1569561945693
155.44747767455848,10,455.16369217891554
155.5814772868527,10,455.1639524898922
159.73339378068184,10,455.17703096588025
159.93573420581694,10,455.1778165838922
163.48688346760017,10,455.19844388365124
163.74091649443267,10,455.20077454295557
166.74962791708253,10,455.2259799895166
169.668919690211,10,455.2788743433167
170.04427927353302,10,455.2846986970754
173.42894271843352,10,455.3823687762235
173.7755418027505,10,455.3937889349549
177.7418908951002,10,455.6079674339587
177.944393250242,10,455.6212769084669
182.15806080260282,10,456.0669744650262
182.29387953448435,10,456.0847107780654
186.5658929443722,10,456.9754022368558
186.68127953926498,10,457.00541034992926
190.9474776751563,10,458.7010253075254
191.08147728652804,10,458.7693431217842
195.23339378218768,10,461.53025161794244
195.4357342046521,10,461.7006279918545
198.98688346849556,10,464.8229000747401
199.24091649519937,10,465.0751816668665
202.2496279176135,10,467.9970682097129
205.16891969031929,10,470.43002823159753
205.5442792736341,10,470.7570629915825
208.9289427184346,10,473.0107092806002
209.27554180276994,10,473.2027841083565
213.24189089506947,10,475.0714978147853
213.44439325034617,10,475.14453053421573
217.65806080242825,10,476.7261077614973
217.79387953474117,10,476.77220879706033
222.0658929438221,10,478.65581691990707
222.18127953975286,10,478.7117925908822
226.4474776736327,10,481.67688303794176
226.58147728731487,10,481.79167723938633
230.73339377844925,10,486.35822557195615
230.935734207563,10,486.63633360797047
234.48688346626165,10,491.7079165418504
234.74091649328295,10,492.11392325735903
237.7496279162838,10,496.82123977519706
240.66891969004206,10,500.6680747165295
241.04427927338256,10,501.1873646368027
244.42894271840657,10,504.6559068460812
244.77554180275553,10,504.94563952184456
248.74189089503687,10,507.5753392202727
248.94439325029344,10,507.6690729871053
253.15806080251645,10,509.41263613782127
253.2938795346151,10,509.4548387558213
257.5658929441552,10,510.8789631450595
257.681279539498,10,510.9148929225093
261.94747767452805,10,512.6302056925008
262.0814772868848,10,512.6919096356178
266.2333937805813,10,515.079293933106
266.4357342059083,10,515.221154225175
269.9868834675304,10,517.7979509143639
270.24091649437,10,518.0020097636001
273.24962791703643,10,520.3758170234497
276.16891969020145,10,522.294639963857
276.5442792735241,10,522.5544887916118
279.92894271843437,10,524.2656542596983
280.27554180274734,10,524.4071620814177
284.24189089510884,10,525.6450847940581
284.4443932502152,10,525.6867728939469
288.65806080264764,10,526.3764994077713
288.7938795344074,10,526.3901828730924
293.0658929445278,10,526.7245767118599
293.18127953911244,10,526.7297419249855
297.4474776756073,10,526.8588753281743
297.58147728628165,10,526.8603856333641
301.7333937833021,10,526.8494190299514
301.935734203747,10,526.8460728329027
305.4868834691899,10,526.7295775275849
305.7409164958021,10,526.7133910409566
308.74962791802324,10,526.5431946926193
311.668919690403,10,526.1505609013255
312.04427927371006,10,526.1076133622543
315.4289427184379,10,525.3718853543999
315.77554180275695,10,525.2854727069151
319.7418908950988,10,523.6565943040608
319.9443932502535,10,523.5551359862158
324.15806080257113,10,520.1411046967132
324.2938795345009,10,520.0049975986577
328.5658929442861,10,513.1001642338562
328.6812795392948,10,512.8671452715388
332.94747767497444,10,499.3458590095217
333.08147728658577,10,498.80063739018175
337.2333937818063,10,475.13349817715164
337.4357342049147,10,473.62396329030287
340.9868841219068,10,443.9778556623226
341.2409179189975,10,441.3403765244027
344.2496360745286,10,410.7671592944161
347.1690080247705,10,382.18340260273305
347.54435145600246,10,378.28320390254555
350.9296538313888,10,350.5986714770597
351.2761530424703,10,348.1591248274297
355.2465101370224,10,326.3125744041082
355.44421196331,10,325.5607064911233
359.6656837273517,10,312.5382073021635
359.7949779215397,10,312.28305205233187
364.075679020158,10,305.4088366724262
364.1857172559798,10,305.2983445505581
368.46338429497735,10,301.80296769618633
368.59115305197776,10,301.7384844988148
372.76778605108734,10,300.0108543230687
372.9374100568963,10,299.9680634876452
376.4849462486963,10,299.18125939731544
376.683643484324,10,299.15779635644185
379.7207702114329,10,298.73442504672505
382.64186925527724,10,298.54554356549266
382.97572030407036,10,298.52213324819036
386.4311633847965,10,298.36727016551333
386.68942679082477,10,298.35936230445594
390.75493711764125,10,298.2595570617429
390.9323406893326,10,298.2568529256019
395.1290525802048,10,298.2049441400204
395.2565708828442,10,298.2039682174329
399.49708375715505,10,298.177598356004
399.5916075494026,10,298.1772347086453
403.8424962815787,10,298.1639127473822
403.91581994423456,10,298.1637705425789
408.1586952173096,10,298.15704623482833
408.221772924996,10,298.15698429119925
412.4491989145425,10,298.153584038678
412.513900424673,10,298.15355168317956
416.72769084232925,10,298.1518268180961
416.8254662051326,10,298.1518017984995
420.93748060760345,10,298.15094271161536
421.2276282360695,10,298.150904694862
425.5316254595013,10,298.1504760739452
425.5632904994213,10,298.1504740009392
425.082543932022,10,298.1505227399101
425.6510050753421,10,298.15047010051535
429.1503967365079,10,298.15028518819514
431.77760951658246,10,298.1502282574106
432.24926753249304,10,298.1502151586668
